total.pckts,tcp.pct,udp.pct,other.pct,ip.src.unique,ip.dest.unique,eth.src.unique,eth.dest.unique,pkt.length.mean,pkt.length.std,pkt.length.var,pkt.length.min,pkt.length.max,pkt.length.pquartil,pkt.length.med,pkt.length.tquartil,pkt.delta.mean,pkt.delta.std,pkt.delta.var,pkt.delta.min,pkt.delta.max,pkt.delta.pquartil,pkt.delta.med,pkt.delta.tquartil,ttl.mean,ttl.std,ttl.var,ttl.min,ttl.max,ttl.pquartil,ttl.med,ttl.tquartil,tcp.flag.res.count,tcp.flag.cwr.count,tcp.flag.urg.count,tcp.flag.ack.count,tcp.flag.push.count,tcp.flag.reset.count,tcp.flag.syn.count,tcp.flag.fyn.count,dest.port.entropy,src.port.entropy,tcp.seq.entropy,label
2113,92.2858495030762,7.335541883577851,0.3786086133459536,153,163,7,5,726.3156649313772,684.5615303609587,468624.48885013774,60.0,1514.0,66.0,191.0,1454.0,0.0004727122574538,0.0009935068001085,9.870557618619945e-07,0.0,0.009218,1.2e-05,0.000144,0.000404,85.08285849503076,39.103060302212064,1529.049324998433,39.0,244.0,45.0,63.0,126.0,0,0,0,1942,354,9,13,28,0.6477048064716345,0.6450869522667075,0.6988227609938844,0
2729,92.19494320263831,7.54855258336387,0.2565042139978014,179,189,6,6,741.3294246976915,688.7025661711534,474311.224650732,60.0,1514.0,66.0,278.0,1454.0,0.0003660868449981,0.0008262268946147,6.826508813848004e-07,0.0,0.010985,7e-06,9.1e-05,0.000265,84.43989190179553,37.47278868736271,1404.2098920077383,39.0,255.128,55.0,63.0,127.0,0,0,0,2500,404,2,27,24,0.6263835858450644,0.612498852417991,0.6953223868893158,0
2904,93.83608815426996,5.991735537190083,0.1721763085399449,185,177,4,2,727.396694214876,689.702782869042,475689.9286973009,60.0,1514.0,66.0,178.0,1454.0,0.0003439700413223,0.0008076109489401,6.522354448479486e-07,0.0,0.010009,7e-06,9.85e-05,0.00025825,85.2421470385675,37.01631029115224,1370.2072275708629,40.0,248.0,55.0,63.0,127.0,0,0,0,2719,477,9,9,11,0.6416318114908548,0.6244746483063035,0.7213249024110403,0
2112,91.19318181818184,8.617424242424242,0.1893939393939394,164,160,4,5,693.7424242424242,681.5843018511944,464557.16052998,60.0,1514.0,66.0,146.0,1454.0,0.0004696571969696,0.0009196945469,8.458380595976344e-07,0.0,0.012767,1.5e-05,0.00017,0.0004475,83.08055303030302,38.1203953292188,1453.1645400559266,40.0,255.128,46.0,62.0,120.0,0,0,0,1905,368,5,39,10,0.6739090008084494,0.6676857831907312,0.6936894592089263,0
3059,92.21967963386729,7.747629944426284,0.03269042170644,169,182,6,6,699.7548218372017,674.7455946021793,455281.6174350484,60.0,1514.0,66.0,251.0,1454.0,0.0003260732265446,0.0007908506198658,6.254447029422021e-07,0.0,0.009372,8e-06,9.2e-05,0.000253,79.03076691729323,33.70803207480457,1136.2314263560536,34.0,239.0,57.0,63.0,118.0,0,0,0,2794,533,1,51,45,0.6299645546421014,0.6173709742765738,0.7081329192819367,0
2726,92.516507703595,7.483492296404989,0.0,155,158,3,3,739.4842259721203,687.4481606001697,472584.97351255664,60.0,1514.0,66.0,278.0,1484.0,0.0003666067498165,0.0009443195483173,8.917394093342398e-07,0.0,0.013038,7e-06,9.05e-05,0.0002465,81.81217901687454,34.60571006421206,1197.555169048308,44.0,239.0,54.0,63.0,126.0,0,0,0,2495,386,13,33,10,0.6439589390239726,0.6199877052592417,0.7064443708266841,0
2099,91.37684611719868,8.527870414483086,0.0952834683182467,182,184,2,2,742.7265364459266,687.6429273502033,472852.7955347569,60.0,1514.0,66.0,267.0,1454.0,0.0004762382086707,0.0010145851469669,1.0293830204459794e-06,0.0,0.011416,1e-05,0.000141,0.0003975,82.36261553120534,36.97137446084072,1366.8825295237052,37.0,243.0,45.0,62.0,126.0,0,0,0,1910,348,2,15,16,0.6609246376876293,0.646373410111669,0.7146479496528959,0
2554,91.62098668754896,8.183241973375099,0.1957713390759592,162,169,5,5,727.9592795614722,685.9904067386908,470582.8381375144,60.0,1514.0,66.0,252.5,1454.0,0.0003910822239624,0.000978200028633,9.568752960176137e-07,0.0,0.020382,8e-06,0.000118,0.0002884999999999,88.86598825371965,40.11215732316757,1608.985165118546,39.0,255.128,62.0,63.0,127.0,0,0,0,2324,390,6,31,18,0.6434012718772959,0.6332557097107196,0.6852133342275374,0
2635,91.27134724857684,8.72865275142315,0.0,173,178,5,5,710.773055028463,680.157756804122,462614.5741408152,60.0,1514.0,66.0,219.0,1454.0,0.000379369259962,0.00083266353592,6.933285640508948e-07,0.0,0.009484,8e-06,0.000105,0.000296,88.49829222011385,36.71049052756043,1347.6601147741042,2.0,243.0,62.0,63.0,127.0,0,0,0,2396,400,5,15,13,0.6428798037926032,0.6250475989141984,0.6951651012273764,0
1976,88.00607287449392,11.791497975708502,0.2024291497975708,182,183,5,5,656.244939271255,664.1388254484501,441080.3794680469,60.0,1514.0,66.0,144.5,1454.0,0.0005054630566801,0.0010307747238328,1.062496531292728e-06,0.0,0.009924,1.5e-05,0.000177,0.000462,87.0321093117409,37.97206675752811,1441.8778538381716,39.0,255.128,45.0,63.0,127.0,0,0,0,1726,373,8,17,12,0.686813092325002,0.6869799783705258,0.6806488522769868,0
2409,91.697799916978,8.21917808219178,0.08302200083022,147,148,2,3,742.9958488999584,686.3089053800946,471019.91360402375,60.0,1514.0,66.0,302.0,1454.0,0.0004143254462432,0.0009811643341047,9.626834505191632e-07,0.0,0.014967,8e-06,0.000118,0.000288,87.15990493980905,35.69215517001942,1273.9299406807438,43.0,245.0,62.0,63.0,127.0,0,0,0,2199,347,2,16,12,0.6407395057973394,0.6312051797424809,0.7127488147769263,0
2180,91.10091743119268,8.853211009174313,0.0458715596330275,156,161,4,4,675.1160550458716,678.2580060230144,460033.9227343155,60.0,1514.0,66.0,133.0,1454.0,0.0004581935779816,0.0010349914660031,1.0712073346994454e-06,0.0,0.013076,1.4e-05,0.000153,0.00038325,86.2849142201835,38.950069536039386,1517.1079168623037,29.0,253.0,49.0,63.0,126.0,0,0,0,1945,345,2,80,6,0.6563684546833838,0.6615720908164964,0.6821311562185396,0
2859,93.07450157397692,6.785589366911507,0.1399090591115774,168,174,3,4,721.0451206715635,688.9050137554585,474590.11797740846,60.0,1514.0,66.0,187.0,1478.0,0.0003477229800629,0.0008026311883815,6.442168245627046e-07,0.0,0.012316,8e-06,0.000107,0.000273,84.7159625743267,37.91783469726495,1437.7621881291095,30.0,246.0,52.0,63.0,126.0,0,0,0,2650,393,1,23,28,0.6201917589069751,0.6127807870110533,0.6999821881235266,1
3192,94.23558897243107,5.545112781954887,0.219298245614035,142,133,4,7,807.9614661654135,691.9662518648892,478817.2937199432,60.0,1514.0,66.0,1230.0,1496.0,0.0003122293233082,0.0008117507320975,6.589392510609021e-07,0.0,0.009195,7e-06,6.45e-05,0.000231,85.7178204887218,36.107682868753386,1303.7647621504668,2.0,255.128,59.0,63.0,126.0,0,0,0,2997,388,3,17,10,0.6379663195204597,0.6167592178231358,0.7539461104624899,0
2221,92.0306168392616,7.924358397118415,0.0450247636199909,148,153,6,7,720.1886537595677,676.2734906925948,457345.8342135471,60.0,1514.0,66.0,267.0,1454.0,0.0004493728050427,0.0009850244944403,9.702732546474883e-07,0.0,0.013995,1.5e-05,0.000145,0.000421,86.4840684376407,37.64297218386128,1416.9933548349538,30.0,241.0,45.0,63.0,126.0,0,0,0,2028,407,4,23,15,0.6624331417871228,0.6574088233915769,0.7181504011093681,0
3142,95.00318268618712,4.933163590070019,0.0636537237428389,173,184,6,8,742.5136855506047,689.998114442542,476097.39793426334,60.0,1514.0,66.0,278.0,1496.0,0.0003158857415658,0.0008265568421481,6.831962133018854e-07,0.0,0.01366,7e-06,6.7e-05,0.000233,85.57980044557607,34.51104868352323,1191.0124812365104,42.0,244.0,59.0,63.0,126.0,0,0,0,2971,461,6,29,17,0.6242621379782873,0.6189007738824578,0.7383234556330329,0
2637,93.32574895714826,6.560485400075844,0.1137656427758816,168,166,5,8,678.6253318164581,671.5740162238326,451011.6592670086,60.0,1514.0,66.0,188.0,1454.0,0.0003782472506636,0.0009012287929126,8.12213337174722e-07,0.0,0.009852,7e-06,7.8e-05,0.000289,89.35015358361775,38.39585866808996,1474.241962859939,30.0,255.128,59.0,63.0,126.0,0,0,0,2449,486,5,28,19,0.653409924054883,0.6466282685505716,0.7201618883416347,0
1468,93.11989100817438,6.743869209809264,0.1362397820163487,127,131,2,3,609.3971389645776,653.3061017800378,426808.8626230291,60.0,1514.0,66.0,114.0,1454.0,0.0006796880108991,0.0013812073729761,1.9077338071635937e-06,0.0,0.013688,1.6e-05,0.000212,0.00057125,90.57406335149862,41.56094946838649,1727.3125207137753,40.0,252.0,50.0,107.0,126.0,0,0,0,1340,357,6,38,22,0.7636355595149611,0.751402202812068,0.711070964932141,0
2084,88.91554702495202,10.748560460652593,0.3358925143953934,159,164,4,4,696.2250479846449,680.7340046911279,463398.7851428205,60.0,1514.0,66.0,173.0,1454.0,0.0004792946257197,0.0010369753486885,1.075317873787714e-06,0.0,0.012314,8e-06,0.000122,0.000361,88.97207437619963,37.731478633625365,1423.6644798797272,35.0,255.128,62.0,63.0,127.0,0,0,0,1842,307,4,17,14,0.6547073901567847,0.6474194328791798,0.6749398663394478,0
2639,90.2993558165972,9.586964759378551,0.1136794240242516,170,181,5,4,671.5653656688139,672.2866528660546,451969.343621843,60.0,1514.0,66.0,145.0,1454.0,0.0003785323986358,0.0008627895347453,7.444057812660791e-07,0.0,0.008707,8e-06,0.000113,0.0002815,86.79360666919288,37.24250937634781,1387.004504647355,42.106,243.0,62.0,63.0,127.0,0,0,0,2365,524,9,24,23,0.6600377106270328,0.6444538007761786,0.7157733330258813,0
1852,88.60691144708423,11.285097192224622,0.1079913606911447,171,157,4,6,662.7116630669547,669.9333558330563,448810.7012577405,60.0,1514.0,66.0,133.0,1454.0,0.0005380793736501,0.0011410826622092,1.3020696419946372e-06,0.0,0.013161,1.4e-05,0.000156,0.0004565,84.01739092872569,35.327676010915795,1248.0446923322352,30.0,253.0,55.0,63.0,121.0,0,0,0,1627,326,5,25,25,0.7187899604232011,0.702916759081443,0.6945633828329898,0
2651,85.92983779705771,13.994718973972088,0.0754432289701999,163,171,4,5,667.691059977367,653.3133276940608,426818.3041426873,60.0,1514.0,60.0,185.0,1454.0,0.000376278762731,0.000763193984835,5.824650584884309e-07,0.0,0.008296,8e-06,0.000122,0.000337,87.33769143719351,36.084426976407656,1302.0858702156966,39.0,244.0,62.0,63.0,127.0,0,0,0,2232,434,6,85,60,0.6523578426545529,0.653805884112889,0.6531469019915678,0
2548,85.55729984301414,14.32496075353218,0.1177394034536891,153,155,3,4,741.4497645211931,666.9314416991581,444797.54792691744,60.0,1514.0,66.0,506.0,1454.0,0.0003914623233908,0.0007860098776923,6.17811527830014e-07,0.0,0.007023,8e-06,0.0001095,0.00032175,90.07215423861852,35.78866663151937,1280.8286592620277,37.0,252.0,63.0,63.0,127.0,0,0,0,2166,400,5,25,8,0.6703913511860001,0.6506165204202675,0.6736505421802256,0
2103,82.88159771754636,16.975748930099858,0.1426533523537803,162,165,3,3,690.0632429862102,647.2482889651817,418930.3475683553,60.0,1514.0,66.0,258.0,1454.0,0.0004747047075606,0.0008157121215737,6.653862652823003e-07,0.0,0.00567,1.5e-05,0.000173,0.0005065,87.86203661436043,36.76892567382826,1351.9538952075077,41.0,255.128,62.0,63.0,126.0,0,0,0,1724,380,4,34,13,0.7025880706332704,0.693457225228645,0.6578564598904648,0
2599,83.37822239322816,16.583301269719122,0.0384763370527125,144,150,3,3,728.6937283570604,664.372158489538,441390.36497604783,60.0,1514.0,66.0,484.0,1454.0,0.0003846844940361,0.0008017672914026,6.428307895631677e-07,0.0,0.007217,8e-06,0.000117,0.0003174999999999,88.24629126587149,35.195236882561204,1238.7046992195967,42.0,244.0,63.0,63.0,127.0,0,0,0,2153,357,7,24,14,0.6552846016170761,0.6324819869502789,0.6653985760274987,0
2864,85.50977653631286,14.31564245810056,0.1745810055865921,173,178,3,4,703.7063547486033,660.9742262098479,436886.9277137071,60.0,1514.0,66.0,273.5,1454.0,0.0003482328910614,0.0006811200314644,4.639244972621943e-07,0.0,0.006219,8e-06,0.000112,0.00029925,87.4300157122905,37.4201454097336,1400.2672824856068,28.0,253.0,62.0,63.0,127.0,0,0,0,2411,422,5,74,16,0.6511618207973822,0.6393076455924782,0.6571976562325169,0
2682,85.53318419090232,14.392244593586875,0.0745712155108128,164,182,3,5,647.8709917971663,631.7036606422081,399049.51486876607,60.0,1514.0,66.0,201.0,1414.0,0.0003727498135719,0.0006547257063174,4.286657505128336e-07,0.0,0.006136,1e-05,0.000143,0.00035975,87.6729071588367,40.36227062285835,1629.112889832854,28.0,253.0,56.0,63.0,126.0,0,0,0,2259,546,21,63,46,0.7184988889800908,0.6949740300606403,0.6619584868356789,0
3201,87.16026241799437,12.621055920024991,0.218681661980631,191,199,2,2,702.8850359262731,654.6584924822495,428577.74177913147,60.0,1514.0,66.0,348.0,1454.0,0.0003110349890659,0.0007040174278917,4.956405387753827e-07,0.0,0.011329,8e-06,8.8e-05,0.00025,83.23373789440798,36.627109595391794,1341.5451573128416,42.105,244.0,62.0,63.0,119.0,0,0,0,2772,478,5,28,74,0.6460579885000888,0.6372479251061591,0.6601656391150995,0
3888,89.14609053497942,10.725308641975309,0.1286008230452675,214,208,3,4,736.6900720164609,658.8923612347751,434139.1436935374,60.0,1514.0,66.0,516.0,1454.0,0.0002567677469135,0.0005664549846374,3.2087124962064906e-07,0.0,0.005574,7e-06,7.4e-05,0.000229,80.34090174897119,35.709027614516344,1275.1346531742909,28.0,241.0,55.0,63.0,118.0,0,0,0,3445,712,8,31,22,0.6629268194606465,0.6269272422342781,0.7159900788174712,1
2552,83.65987460815047,16.30094043887147,0.0391849529780564,164,170,2,5,696.5862068965517,651.9520376846696,425041.4594411928,60.0,1514.0,66.0,278.0,1454.0,0.0003914521943573,0.0007091242538761,5.028572074354024e-07,0.0,0.00602,1.6e-05,0.000149,0.00037425,84.95811794670847,34.95710135308137,1221.9989350096032,39.0,253.0,62.0,63.0,118.0,0,0,0,2127,393,4,16,9,0.6759300671668527,0.6695066604335431,0.6478312784055862,1
2876,84.84005563282336,14.881780250347706,0.278164116828929,184,188,3,3,713.5831015299026,657.5666999763755,432393.9649178207,60.0,1514.0,62.0,470.5,1454.0,0.0003473793463143,0.0007218877386247,5.211219071767552e-07,0.0,0.008458,8e-06,0.0001075,0.000288,87.78857719054241,35.67328718643497,1272.5834186858656,28.0,255.128,62.0,63.0,127.0,0,0,0,2417,394,0,45,32,0.6591386426424184,0.6489737573697641,0.6681224152675865,0
2485,80.0,19.75855130784708,0.2414486921529175,182,186,4,4,579.6430583501007,619.9934179669699,384391.8383223658,60.0,1514.0,66.0,145.0,1454.0,0.0004022462776659,0.0007009454528632,4.913245278897216e-07,0.0,0.008862,5e-05,0.000163,0.000409,86.21818913480885,36.56335068679695,1336.878613445695,28.0,255.128,56.0,63.0,127.0,0,0,0,1961,560,4,52,29,0.7129415300079052,0.710049933125378,0.6665908270838677,1
2944,88.45108695652173,11.447010869565217,0.1019021739130434,161,162,5,4,664.1362092391304,652.5788348583603,425859.13570509513,60.0,1514.0,66.0,155.0,1454.0,0.000339495923913,0.0007407297505528,5.486805633540901e-07,0.0,0.010093,8e-06,0.000109,0.000283,82.8408121603261,34.1517846311641,1166.3443934934164,40.0,255.128,62.0,63.0,119.0,0,0,0,2574,588,9,53,48,0.6624540642666031,0.6627579281944815,0.6967269556890265,0
2452,82.13703099510603,17.61827079934747,0.2446982055464926,157,162,5,5,724.8144371941272,659.0425843108299,434337.12793509726,60.0,1514.0,66.0,462.5,1454.0,0.0004076105220228,0.0009651084047846,9.314342329859372e-07,0.0,0.012944,7e-06,8.55e-05,0.000272,89.33461949429038,37.74368112563887,1424.5854649139078,30.0,255.128,62.0,63.0,127.0,0,0,0,2006,346,2,15,12,0.6630140515438507,0.6397504204240757,0.658621408241015,0
2189,84.10232983097305,15.714938328003656,0.1827318410232983,168,174,5,5,698.1580630424852,662.5548589994756,438978.9411838151,60.0,1514.0,66.0,188.0,1454.0,0.0004548702603928,0.0008817930816912,7.775590389186251e-07,0.0,0.008173,8e-06,0.000129,0.000452,83.42724577432618,38.28756290509964,1465.9374732119622,2.0,255.128,46.0,63.0,121.0,0,0,0,1831,375,7,15,5,0.6820583643693985,0.6783705661974895,0.6705627572904465,0
3125,86.176,13.6,0.2239999999999999,208,217,4,7,668.99392,660.9650117532678,436874.7467619975,60.0,1514.0,62.0,155.0,1454.0,0.00031807616,0.0005919595721355,3.504161350428681e-07,0.0,0.006216,8e-06,0.000116,0.000299,84.56115232,36.64152606643767,1342.6014324774314,43.0,255.128,55.0,63.0,127.0,0,0,0,2649,554,16,74,63,0.6625252505059058,0.6563728477544372,0.6656391487177347,1
3089,83.4250566526384,16.348332793784394,0.2266105535772094,202,228,3,3,683.7458724506313,655.1290121111064,429194.0225096742,60.0,1514.0,66.0,233.0,1454.0,0.0003220142440919,0.0006899329187968,4.7600743243952724e-07,0.0,0.011259,7e-06,9e-05,0.000271,84.1884357397216,36.774346271648255,1352.35254370709,28.0,255.128,53.0,63.0,127.0,0,0,0,2564,583,4,24,16,0.6610007664731669,0.6568135927477462,0.6776922904773431,0
2530,80.43478260869566,19.288537549407117,0.2766798418972332,195,191,4,5,727.908695652174,653.0409336448184,426462.4610156962,60.0,1514.0,66.0,519.0,1454.0,0.0003940300395256,0.000843383442197,7.112956305721613e-07,0.0,0.008279,8e-06,0.0001065,0.00031175,81.28067312252965,37.03356556214136,1371.484978245422,30.0,255.128,46.0,63.0,119.0,0,0,0,2019,463,8,17,14,0.6674934719170047,0.6582389113394428,0.6812852902944896,1
3974,90.31202818319072,9.662808253648716,0.0251635631605435,164,161,2,4,784.3618520382486,671.6983155758525,451178.6271474374,60.0,1514.0,66.0,1083.0,1484.0,0.000250387267237,0.0005704367805136,3.25398120562729e-07,0.0,0.007168,7e-06,6.7e-05,0.000215,77.00191746351283,34.14947676170375,1166.1867630981444,28.0,253.0,48.0,63.0,118.0,0,0,0,3580,581,5,18,32,0.6443634700159958,0.6386514841619786,0.6980538652034564,1
3735,87.44310575635876,12.262382864792505,0.2945113788487282,176,196,4,7,758.9052208835342,673.0629024946828,453013.6707145668,60.0,1514.0,66.0,590.0,1466.0,0.0002671410977242,0.0006499443028836,4.224275968509639e-07,0.0,0.012004,7e-06,7.9e-05,0.000233,80.14541981258368,35.71499962851527,1275.561198464846,1.0,255.128,50.0,63.0,119.0,0,0,0,3239,548,13,45,21,0.6404242051782041,0.6258904219861169,0.7033082092313457,0
2514,83.7708830548926,16.10978520286396,0.1193317422434367,168,169,2,2,687.4172633253779,653.678132106512,427295.10039425857,60.0,1514.0,66.0,201.0,1454.0,0.0003969407319013,0.0008512485140648,7.246240326975939e-07,0.0,0.01089,8e-06,0.000119,0.00033775,83.21095624502783,35.56281686801843,1264.713943588216,44.0,244.0,55.0,63.0,119.0,0,0,0,2088,419,8,21,18,0.6823632503619326,0.6712570324521474,0.6520335007648572,1
2658,86.79458239277652,13.09255079006772,0.1128668171557562,163,162,4,5,720.9838224228744,665.46369273398,442841.926347145,60.0,1514.0,66.0,444.0,1454.0,0.0003745052671181,0.0007967455870337,6.34803530457757e-07,0.0,0.008594,8e-06,9.8e-05,0.00030375,86.29076862302482,35.705298298303475,1274.868326570833,29.0,255.128,62.0,63.0,127.0,0,0,0,2275,410,6,56,24,0.6659049632557117,0.6552458305844534,0.6755039023884092,0
3279,87.13022262885026,12.778286062824032,0.091491308325709,168,175,5,5,680.0182982616651,660.8488446809907,436721.1955162002,60.0,1514.0,66.0,242.0,1454.0,0.0003038874656907,0.0006800462487132,4.624629003889078e-07,0.0,0.008136,7e-06,8.6e-05,0.0002515,85.69925465080819,36.404890327089085,1325.3160397273846,40.0,255.128,62.0,63.0,127.0,0,0,0,2827,614,7,55,45,0.6465292112402342,0.6305641635444785,0.6784797543781746,1
2347,84.27780144865787,15.466553046442266,0.2556455048998722,170,173,7,7,666.026416702173,649.0348629706314,421246.2533513062,60.0,1514.0,66.0,170.0,1454.0,0.0004250208777162,0.000788306715848,6.214274782510621e-07,0.0,0.006948,9e-06,0.000138,0.000427,83.93522965487857,35.32613439046562,1247.9357709732378,1.0,255.128,62.0,63.0,121.0,0,0,0,1964,500,8,25,27,0.7144552182553237,0.7007382748944139,0.6949435195093089,0
4228,88.48155156102176,11.352885525070956,0.1655629139072847,156,160,7,5,735.6996215704825,658.003236984112,432968.2598815696,60.0,1514.0,66.0,590.0,1490.0,0.0002364451277199,0.0005264873186324,2.7718889668077385e-07,0.0,0.007079,7e-06,6.4e-05,0.00023,83.12301442762535,33.41362442757187,1116.4702973868275,38.0,255.128,63.0,63.0,126.0,0,0,0,3689,748,2,102,54,0.6977303281661953,0.6276817678017443,0.728326697929163,0
4503,88.89629136131468,10.948256717743726,0.1554519209415945,197,196,7,6,726.7219631356874,660.5490692097123,436325.0728338173,60.0,1514.0,66.0,517.0,1466.0,0.0002219720186542,0.000508351497377,2.584212448854621e-07,0.0,0.008398,7e-06,6.5e-05,0.000229,81.56656318010215,35.17771286413876,1237.4714823517936,30.0,253.0,63.0,63.0,119.0,0,0,0,3948,819,8,105,70,0.6904387484490478,0.6147547324364644,0.7191325835819328,1
2458,82.70951993490642,17.08706265256306,0.2034174125305126,177,179,4,4,625.4178193653377,638.2723966934132,407391.6523807537,60.0,1514.0,66.0,133.0,1454.0,0.0004063938161106,0.0007231483467833,5.229435314554355e-07,0.0,0.010981,1.5e-05,0.0001715,0.000427,87.11264279902359,35.96443481925283,1293.4405718682854,42.0,255.128,62.0,63.0,126.0,0,0,0,2002,476,3,60,48,0.7153841782338259,0.7133899395493576,0.6474757628161366,0
4530,91.3907284768212,8.49889624724062,0.1103752759381898,177,174,5,4,792.6251655629139,683.58992954187,467295.1917710588,60.0,1514.0,66.0,1083.0,1514.0,0.0002205220750551,0.0004445358112695,1.9761208750110282e-07,0.0,0.005138,7e-06,7.1e-05,0.000221,77.0110834437086,33.271886329746955,1107.0184199396022,40.0,255.128,56.0,62.0,118.0,0,0,0,4129,635,4,22,26,0.5839061861597225,0.5673437335128214,0.7092971909707017,1
3253,88.47217952659085,11.374116200430372,0.1537042729787888,158,165,3,3,719.2357823547495,656.2945968340898,430722.5978336205,60.0,1514.0,66.0,413.0,1454.0,0.0003073024900092,0.0006048374783868,3.658283752613256e-07,0.0,0.00516,8e-06,0.000112,0.000284,95.9084254534276,35.47020191745371,1258.1352240649364,40.0,255.128,63.0,118.0,127.0,0,0,0,2867,627,6,15,9,0.6755685546820369,0.6639344840872886,0.7277868852505179,0
2236,84.34704830053667,15.56350626118068,0.0894454382826475,184,194,2,2,619.5889982110913,642.508854660685,412817.6283173852,60.0,1514.0,66.0,117.0,1454.0,0.0004469271019677,0.0007701140625932,5.930756694038572e-07,0.0,0.006865,4e-05,0.000169,0.000457,88.5789736135957,36.639421158161326,1342.4471828051198,39.0,241.0,55.0,63.0,127.0,0,0,0,1870,473,11,24,25,0.7151951321587116,0.7065697918634574,0.681775119498887,1
2714,87.50921149594694,12.380250552689755,0.1105379513633014,146,148,4,4,739.6470154753132,662.0521887041396,438313.1005679416,60.0,1514.0,62.0,590.0,1454.0,0.0003683990420044,0.0007615716771269,5.799914194019569e-07,0.0,0.007147,8e-06,0.0001085,0.0003035,93.7919495210022,36.95567544482874,1365.721947583518,33.0,255.128,63.0,113.0,127.0,0,0,0,2357,381,21,13,28,0.6626279931792658,0.6559575019330389,0.712230274958093,0
3957,89.94187515794793,9.931766489764971,0.1263583522870862,147,148,6,5,595.7149355572403,607.9887558262486,369650.3272111498,60.0,1514.0,60.0,115.0,1083.0,0.0002526949709375,0.0006005794107545,3.60695628622326e-07,0.0,0.007162,7e-06,8.6e-05,0.000204,105.81416376042456,33.26292974588297,1106.422495279546,33.0,255.128,63.0,122.0,127.0,0,0,0,3552,1390,2,13,3,0.563833574280544,0.5596288631851022,0.7642787097454004,0
3096,87.75839793281654,12.144702842377262,0.0968992248062015,164,165,2,2,680.3727390180878,655.1865937673011,429269.47265239846,60.0,1514.0,60.0,196.0,1454.0,0.0003229221576227,0.0006713352831753,4.506910624361832e-07,0.0,0.007431,8e-06,9.4e-05,0.000278,96.6180523255814,35.15903323217019,1236.1576178208477,38.0,243.0,63.0,118.0,127.0,0,0,1,2710,571,3,10,10,0.6737887600445664,0.6652633888989217,0.7261108025629261,0
2560,83.6328125,16.25,0.1171875,169,168,4,4,657.98203125,653.6797322316014,427297.1923303781,60.0,1514.0,62.0,139.0,1454.0,0.000390234375,0.0007867051361399,6.189049712289956e-07,0.0,0.011314,8e-06,0.000122,0.00035025,92.03384375,36.17356512893578,1308.5268141373583,39.0,255.64,63.0,107.0,127.0,0,0,0,2130,526,7,20,11,0.6856290639873439,0.6766530703549991,0.6833410086089811,0
2860,76.5034965034965,23.286713286713287,0.2097902097902098,170,174,4,4,565.0255244755244,613.2661112744981,376095.3232377451,60.0,1514.0,66.0,128.0,1434.0,0.0003477283216783,0.0006322400893428,3.9972753057220853e-07,0.0,0.006351,1.4e-05,0.0001425,0.000329,98.66635594405594,43.86250422804,1923.9192771548264,39.0,255.128,63.0,114.0,127.0,0,0,2,2163,563,12,48,26,0.7078571119197947,0.7053191116716618,0.6342282618308461,1
2229,82.2790489008524,17.676087931807984,0.0448631673396141,166,158,2,5,650.4934948407357,642.9864919926024,413431.6288849529,60.0,1514.0,63.0,151.0,1454.0,0.0004483894122925,0.0009724551015813,9.456689245916204e-07,0.0,0.009989,8e-06,0.000124,0.000331,85.73939524450427,36.11741394302936,1304.467589932132,39.0,253.0,62.0,63.0,126.0,0,0,0,1812,483,7,30,12,0.6760063198606903,0.6693947064229127,0.6527143163678513,0
2513,81.01870274572225,18.901711102268205,0.0795861520095503,185,191,5,5,643.1623557500994,649.5015064727501,421852.20691037184,60.0,1514.0,66.0,133.0,1454.0,0.0003973824114604,0.000835611143941,6.982459838784183e-07,0.0,0.008237,7e-06,0.000105,0.000315,84.3592053322722,34.828809062804595,1213.0459407332994,41.0,241.0,62.0,63.0,126.0,0,0,0,2028,540,1,15,11,0.6719264561551551,0.6542229821455368,0.6636580078250397,0
2411,81.33554541683948,18.41559518871837,0.2488593944421402,200,207,4,6,592.2807963500622,626.1096456217635,392013.2883406104,60.0,1514.0,66.0,125.0,1454.0,0.0004141563666528,0.0007880709506492,6.210558232571668e-07,0.0,0.007835,1.4e-05,0.000145,0.0003925,90.11380174201577,44.68988910660528,1997.1861883606773,35.0,244.0,55.0,63.0,126.0,0,0,0,1895,596,29,84,49,0.7139798739119786,0.7050241439385937,0.641795627384993,0
2926,86.36363636363636,13.533834586466163,0.1025290498974709,211,224,7,7,652.4473684210526,658.0400578549837,433016.7177417904,60.0,1514.0,66.0,129.5,1454.0,0.0003415656185919,0.0006968396062863,4.855854368893096e-07,0.0,0.008153,7e-06,0.0001044999999999,0.00029975,88.3958058783322,37.66411325365545,1418.5854271841845,39.0,255.128,62.0,63.0,126.0,0,0,1,2490,585,4,70,18,0.6770465458050522,0.6659588372452333,0.6549176594294208,0
2989,86.98561391769822,12.813650050184007,0.2007360321177651,186,182,7,8,680.983606557377,662.7894882150192,439289.9056883271,60.0,1514.0,66.0,194.0,1454.0,0.0003341538976246,0.0006901599321874,4.7632073199701916e-07,0.0,0.00696,8e-06,9.6e-05,0.000304,83.79645834727333,40.61593002369201,1649.653771689446,30.0,255.128,51.0,63.0,126.0,0,0,0,2585,637,1,29,18,0.6749417725833948,0.6509057555036543,0.7004986248115019,0
